Date,7203.T,6954.T,7267.T,8058.T,6501.T,8306.T,8035.T,6971.T,9984.T,8316.T,8411.T,9433.T,8801.T,8604.T,8410.T,9432.T,6758.T,6752.T,6367.T,6902.T,8830.T,8001.T,6861.T,6503.T,8309.T,8308.T,8802.T,7270.T,6762.T,7751.T,6753.T,9735.T,6981.T,4502.T,6976.T,8750.T,5401.T,6326.T,8766.T,8630.T,9020.T,8113.T,4063.T,8725.T,4503.T,6301.T,6702.T,8795.T,1306.T
2020-01-14,0.010181502514941654,0.011852926947266473,0.0045751235064337425,0.003451825596879843,0.005039479275428249,0.00138358314783682,0.01851847920440819,0.007568837269998685,0.035055350553505615,-0.0064612930794962775,-0.0035885167464114742,-0.0015206812652067692,0.009117410271642479,0.00362951384325072,-0.02034883720930236,0.0012551496189645572,0.024607915457552476,0.01681075888568695,0.004837149306675226,0.007216494845360799,-0.0010432968179446833,0.00233054962128576,0.017345399698340813,0.008887425938117088,-0.01356090717792846,-0.008049180812155443,0.007928880345987599,-0.0040922619047618625,0.003187202284922863,0.0062091503267973636,-0.013264129181084217,-0.0065319452949581525,-0.0020337367292427855,0.0066225165562914245,0.019774011299435124,-0.008231620777746196,0.022824102251978173,0.009378663540445586,0.0173783515392254,-0.00613349326012913,0.006977449863836416,0.022642514651038947,0.03386287625418061,0.0,0.00824468085106389,0.009938837920489219,0.010786516853932504,-0.0037707390648566985,0.002777777777777768
2020-01-15,-0.008657464783133895,-0.009084389194358167,-0.01008456089650922,-0.00963190194869068,-0.01504256426953876,-0.0001726694057642142,-0.011857707967580788,-0.001036135215645606,-0.01386413151119037,-0.007503752105048833,-0.007803121248499356,-0.003959792872372803,-0.0030718970554165503,-0.013259879533610297,-0.0029673590504450953,0.001074523157719387,-0.019412613314930605,0.02834199338686827,-0.018934531450577663,0.0022517911975434846,-0.010443864229765065,-0.00930052315442742,-0.012107734124042535,-0.004567699836867889,-0.0033183218772221412,-0.006192598701852736,-0.004290822407628125,-0.0026148673888681806,-0.018268443240612053,-0.0022734654108477192,0.015195791934541125,-0.003595644133963405,-0.017176092555949762,-0.002041742286751358,0.00969529085872578,0.00028620492272457554,0.0077357929187742425,-0.011614401858304313,-0.005693814532241381,0.00047469211292239244,-0.0018075919302376064,-0.01015889554571503,0.0012131014961584974,-0.0032697546596348603,0.0007913479293062409,-0.00832702498107496,-0.014228546020453536,-0.005299015897047732,-0.004986149584487509
2020-01-16,0.0019551615955855084,-0.00868516284680343,-0.006572421403495343,-0.0026050711500518187,0.005754772407623454,-0.005873249733412744,0.0020000391406265194,-0.006093608193958211,-0.02149025908817026,-0.007056390302608517,-0.004839685420447659,-0.004892966360856232,-0.010875475802066381,-0.018499084792212073,0.005952380952380931,0.005903363279957219,0.00710656800245868,0.01653651814423518,0.017664376840039298,0.0016339869281045694,0.003693931398416783,-0.00019557989438689916,-0.017758879439719877,0.000983284169124854,-0.014982164090368566,-0.017189514621651192,-0.008618625807996216,0.026404494382022525,-0.007281553398058249,-0.0026041666666666297,-0.008059873344847479,-0.0015465511908444585,-0.0020734957989336777,0.0015912707433507478,-0.03292181069958844,-0.009155937052932717,-0.011809861234130525,0.000587544065804968,-0.00016363253441387116,0.005693950177935836,-0.003521077724183863,-0.008684210526315739,-0.0008077544426494665,-0.0027337675605797473,0.007116499736425919,-0.0003816793893129944,-0.0018042399639152107,-0.009893455098934578,-0.00222717149220486
2020-01-17,0.0010407021988614318,0.012655147237770725,0.011908699726480565,0.006790875704516086,-0.0013204359849799951,0.012337055753149473,-0.0009979650074850577,0.0006522306287504165,0.001847290640394128,0.004568527777238263,0.006686930091185372,0.0033804548248310695,0.005864005484641277,0.010490688340657695,0.0,0.0067579774356889555,-0.001512035293334102,0.017623136014460083,0.004821600771456103,0.019575856443719397,0.004468980021030466,0.00762910798122074,0.004583651642475095,0.03831041257367396,0.004587155963302836,0.012243126756103395,0.010625452789181367,0.04269293924466333,0.003260008571783324,0.004569190600522299,-0.007544979686593178,0.0015489467162330683,-0.004155499533893603,0.006128007262823365,-0.029787234042553234,-0.0008663008951775852,0.029877502240812648,0.014679976512037562,-0.00016365931440232018,0.0058976461595452445,0.0038363968482715283,-0.011414919033713833,0.013338722716248919,0.004660054257041635,0.0005234231876471984,0.012409316533027903,-0.0031631269769543113,-0.001537279016141424,0.0044642857142858094
2020-01-20,0.011046133853151341,0.007690459024273011,0.002288309521143006,0.007609802317668057,0.011899569324197667,0.0008582218004680175,0.006193727905152269,0.00469299960891667,-0.003073140749846326,0.005053026102289859,0.0024154589371980784,0.01868300153139346,0.004736790803214985,0.004751033371506619,-0.00295857988165682,0.006006008636673998,0.008455263712074279,-0.011101243339253997,0.020153550863723613,0.0041999999999999815,0.00706621303323729,0.010677538342069415,0.010139416983523386,-0.014191106906338735,0.006008171112713345,0.005183572130635694,0.0069295101553166205,-0.0006999125109361515,0.022745685029001317,0.0055230669265757815,-0.0005847953216374657,-0.0009279307145066973,0.011177346836237723,0.0009023234829685922,0.032163742690058506,0.006647398843930619,-0.0008703220191470518,0.01591435185185186,-0.00016362616683285314,0.003986838049487185,0.004827516964557299,-0.014500537056927998,0.00518548065416824,0.005457092716718792,-0.015432906094690058,0.002828587591929166,-0.004533091568449721,0.0007698229407235857,0.0038888888888888307
2020-01-21,0.009511599503936319,-0.01550202718817073,-0.010763209393346407,-0.0027463305990924614,0.0,-0.0008574858873858782,-0.023034116200625676,-0.006747113014142991,0.0018495684340320562,-0.007038743607418962,-0.002409638554216831,-0.018941671677690897,-0.002357229697654506,-0.004903656379980248,-0.0029673590504450953,-0.003336302701683058,-0.005881555894716173,-0.007633587786259555,-0.0006271558482282558,-0.0035849432383987523,-0.006756756756756799,-0.005378409527468264,-0.012547051442910906,0.0057581573896352545,-0.002627806975633029,0.005801487413924944,0.00023730422401513351,0.0017510068289265934,-0.023828435843674445,-0.00516962843295643,-0.015213575190169637,-0.013415892672858587,-0.013854161370506435,-0.0036060401171963408,-0.016997167138810165,-0.0037324145851277413,-0.017421602787456414,0.007690116775847411,-0.004747134320042701,-0.008175631378109616,0.0009008107516690345,-0.003542234332425065,-0.01468253968253963,-0.006241585720139109,0.0015940488841656997,-0.004701015419330545,0.00045537340619317135,-0.007692307692307665,-0.00387382401770886
2020-01-22,-0.003947079863419245,0.0004844961240308976,-0.0009891196834816984,-0.004991373242510533,-0.012412918239343096,-0.0010298242552002623,0.0211381716844512,0.004964075767472265,0.0018461538461538307,0.001772182857378013,0.004227053140096526,0.0055163959546429275,0.008178844056706547,0.013727538939451334,0.0,0.0017618444639808661,0.0018882174646286387,0.01312217194570131,0.02290555381236281,-0.01639016590045972,0.004186289900575568,0.002317497103128563,0.012198221092757366,0.012722646310432628,-0.0026347305389221587,-0.0029908008507369965,0.006168446026097341,-0.0031463030938646552,0.02522378461134811,-0.0025982461838258697,0.01426024955436711,0.015794979079498006,0.005529889348575789,-0.003166704365528128,0.01008645533141217,0.004322766570605152,-0.013002364066193817,0.009327303561334155,0.00756580970293963,0.009185115138664601,-0.0009000000219726578,0.00027344818156960216,0.02778896496173977,0.008738461279992338,0.003978779840848823,-0.0009446438692612968,0.009558488848429691,0.0,0.006111111111111178
2020-01-23,0.001661751007610679,-0.008232445520581111,-0.007590779219523558,-0.009686884263914064,-0.011245878949317833,-0.008934728878060572,-0.004577986779784604,-0.006889379955803965,-0.02354627354627359,-0.011119504152056536,-0.007817197835237488,-0.00487656202377329,-0.006850527840217668,-0.006770875718858482,-0.008928571428571397,-0.004924354138081011,-0.0011308259661445552,-0.00312639571237161,-0.01411042944785279,-0.023775655354602687,-0.006774361646690985,0.005587668593448836,-0.0035149384885764245,-0.0034547738693467833,-0.007204610951008661,-0.008570816146080573,-0.020985616599858536,-0.015605821497457484,0.003174627394903373,-0.005210029306414898,-0.018746338605741042,0.00236844815158066,-0.012039238564318211,-0.00975720444746997,-0.005706134094151216,-0.004017216642754673,-0.029041916167664716,-0.009521142537104454,-0.007345739471106727,-0.004434100706893873,-0.006605945512239031,0.0073810825587752316,-0.013322884012539227,-0.008392019774200343,-0.0005284015852047297,-0.014750378214826054,-0.007213706041478862,-0.012403100775193798,-0.01049144119271117
2020-01-24,0.004594227582003008,-0.002197265625,-0.015463917839655061,0.006637533121299777,0.010035682563008352,-0.004854347871404152,0.008198321273245268,0.002748691099476508,0.0006290626965821389,0.0,-0.0060606060606061,-0.000612557427258853,0.009802141732337954,-0.012410375614272273,-0.006006006006005982,-0.0019441606007722934,-0.0013836170892295163,0.007616487455197163,-0.002489110143123807,-0.007910074937552025,0.01521511017838395,0.009580379383023585,0.008566389518770423,0.0012606366214937825,-0.0014513788098693414,0.001080613760122917,0.037572254335260125,-0.014606341289633007,0.012658179255179425,-0.0003273322422258085,-0.014925373134328401,0.00390384220258877,0.015796599389710897,-0.0038955087076076866,0.010043041606886627,-0.019590895995390323,0.0009250693802034249,0.011591744416171945,-0.012991304402287907,-0.00797002392646795,0.009571813247102545,0.003799185888738066,0.002382843526608447,-0.0054599721347767805,0.01321702352630183,0.0026871401151631336,0.0,-0.021193092621664023,0.0011160714285713969
2020-01-27,-0.015243902202638715,-0.021287007585025663,-0.016888998128866795,-0.0117993888477681,-0.018988752968456146,-0.013066202090592283,-0.02856003820098818,-0.006396031849628003,-0.04128248113998323,-0.01073345225907596,-0.011585365853658547,0.0009193993257738953,0.02768286041346757,-0.008849557522123908,-0.009063444108761365,-0.009562615616331316,-0.009321103648439966,-0.012449977767896803,-0.015595757953836609,-0.024129248845992435,0.024031007751937894,-0.009299677358132419,-0.022732950287284504,-0.016997167138810165,-0.009689922480620172,-0.00755613106166253,0.05037140204271129,-0.0003615328994938105,-0.02890620300546176,-0.008513425016371978,-0.033333333333333326,-0.0017396643471142559,-0.023844822025938295,-0.01150218541522885,-0.019886363636363646,-0.027916544225683237,-0.023721503388786203,-0.027110117384013366,-0.0004998333990361425,-0.008270292755020003,-0.010978068277507469,0.0029737766964044177,-0.017828843106180714,-0.0010980296284039959,-0.013566397078006776,-0.017228177641653852,-0.019981834695731115,-0.03769045709703289,-0.01727982162764774
2020-01-28,-0.0006449948298845598,-0.01100000000000001,-0.021130389524240956,-0.007199340344477445,-0.014629755072216644,-0.0003530665613967754,-0.008983278231722513,0.002758801891749929,0.0030601092896174187,-0.002324980551844158,0.0006169031462059937,0.0012247397428046813,-0.00612207078485405,-0.005357142857142838,-0.0030487804878048808,-0.0030395491277486197,-0.011697409036276252,-0.0036019810895993043,-0.02186311787072248,-0.01763061707159752,-0.008579359071410497,-0.018965517241379293,-0.027862985685071617,-0.014729426833173243,-0.0061154598825832185,-0.002827971015935904,-0.01723756906077345,0.003616636528029016,-0.012067578142982094,-0.0019815059445178473,-0.01065830721003136,-0.0056381342901076215,-0.00303447794577838,-0.005818012566907171,-0.008695652173912993,-0.0018137847642080152,-0.029662354054906914,-0.018672795173800605,-0.002500416787002302,-0.009768853450008885,-0.004439910474542175,-0.010781671159029615,-0.008874546187979004,0.0,-0.0007934408886537403,-0.020062329567588577,0.0,-0.004166666666666652,-0.005672149744753274
2020-01-29,0.002452514972206332,0.006066734074823055,0.018778496952859047,0.003183586909908387,0.004796724901940053,0.003001964053816586,0.021013597033374465,0.002620201755535234,0.02244497711919813,0.006214396489230056,0.004315659679408057,0.004587155963302836,0.010559662090813049,0.019748653500897717,-0.003058103975535187,0.004842189130041641,0.007976344145630643,0.00451875282422054,0.01684483317136376,0.0,0.007635530669381607,0.005077133372388243,0.0018406521167499967,0.017549561260968405,0.00615308885060295,0.000872587045833928,-0.01709017315043848,-0.009009009009009028,-0.0008143570787669807,0.0046326935804104075,0.0012674271229404788,0.010103092783505074,-0.005782911753248188,0.00983146067415741,0.0,0.007571168988491861,-0.0029268292682926855,0.018442622950819665,0.005514705994849933,-0.0060154286179036065,0.011554834500202338,0.024795640326975565,0.01872201872201873,0.004946413849958864,0.003970354685018496,0.0051679586563306845,-0.0013901760889712955,0.009205020920502127,0.003993154592127679
2020-01-30,-0.01699710479892269,0.011809045226130577,-0.018087855297157618,-0.009167799185206493,-0.03841780889058444,-0.004401408450704247,-0.03349473412908599,-0.0156801254410035,-0.030477408354646185,-0.009006753227269071,-0.0018416206261510082,-0.0036529680365297024,-0.01671891327063746,-0.0007042683346171197,-0.006134969325153339,-0.0017847309709034809,-0.021442230750438718,-0.01754385964912286,-0.01752150366358718,0.0032829940906107247,0.003536246526900655,-0.012434427822032301,-0.02099737532808399,-0.021398914084956866,-0.011741682974559686,-0.009372249144237288,-0.016243422557767118,0.004727272727272691,-0.04482480074782247,-0.05303030303030298,-0.031012658227848156,-0.026536027760767467,-0.03275684682136426,-0.014835419564209529,-0.03801169590643272,-0.007213706041478862,-0.004892367906066508,-0.01034780109226785,-0.004154853974831174,-0.0033889803751361303,-0.012124297126374417,-0.009306035628822151,-0.01717938473831404,0.0019141706508920553,0.004481940416556807,-0.023927229582756615,-0.037587006960556835,-0.008291873963515717,-0.013636363636363669
2020-01-31,0.002357856609122244,0.009187981127390055,-0.0066666452508223895,0.004626312698390089,0.0,0.0053050397877985045,0.02296446815133124,-0.03438205230319924,-0.005495713343592001,0.008569203076095988,-0.0006150061500614923,-0.0006110601894286916,0.031349628055260315,-0.002290323905716818,0.012345679012345734,-0.0035759120659426546,0.006651852751712761,0.009157509157509125,0.013942931258106306,-0.009162303664921434,0.01938082053863588,0.010426913240212388,0.0018766756032171372,0.008485639686684143,0.010643564356435542,0.0030802946017258748,0.0009302325581395099,-0.0010857763300760048,0.012798635145548909,0.0040000000000000036,-0.005878510777269752,0.01834766198364446,0.001424276048065165,-0.005411764705882338,-0.012158054711246202,0.0027247956403269047,0.006555227794165841,0.011036886436247562,-0.0011682446474807762,0.0038862655780853572,-0.016127396687022233,0.012345679012345734,0.03373983739837394,-0.0019105136018273683,0.023884514435695614,-0.0004051863857373883,0.12005785920925738,-0.004180602006689016,0.006336405529953959
2020-02-03,-0.009409320559554901,0.0029527559055118058,-0.00759451097549424,-0.00885580551358267,-0.030732860520094607,-0.006332410881156547,-0.017550980898257795,-0.024883145449546284,-0.00486295313881524,-0.004119401741048301,-0.0012307692307692575,0.008865790278202335,0.00858661822594664,-0.019424333810901362,-0.012195121951219523,0.0,-0.0019435087117445349,-0.02404718693284935,-0.002558362647905321,-0.020035226772347037,0.00024691358024697685,-0.014797507788162023,-0.006689858175006669,0.025242718446601975,-0.016654420769042333,-0.006799750263255078,-0.003949814126394058,-0.005072463768115987,-0.008424548628425121,-0.005023384721981605,-0.01379763469119577,-0.010604344692679901,-0.012484159119352967,-0.008989827300686093,-0.013846153846153841,-0.00694444444444442,-0.01465320742429177,-0.0014363688595231405,0.002840414023339566,-0.00967814106963194,-0.017216444940410636,-0.0005302226935313126,0.0023594180102242124,-0.001640689089417502,-0.046911048449115644,-0.020064856100526995,0.02884201463624625,-0.008396305625524736,-0.00801373783629078
2020-02-04,0.007783673369475608,-0.01349362119725217,-0.0001779893344567851,0.005897069206601602,-0.003170701934070097,0.0054876534819641165,0.01724133838881925,0.00422952206400673,0.003331852509995459,0.008790008993375453,0.0006161429451632117,-0.013030303030303059,0.0071513708280215305,-0.027552652853061077,0.012345679012345734,-0.002332694584300299,-0.00038944281153141524,0.10041841004184104,0.0012824623276690428,0.0033700292069198667,0.009627252530239438,0.01304347826086949,-0.015625,0.0022095959595960224,0.007471980074719831,0.008833922499637659,-0.003965477023559649,-0.016933721777130373,0.010195411800221432,-0.004874651810584996,0.02664890073284476,-0.0028095733610822293,0.042726836293806914,0.009310097875387946,0.046801872074883066,0.006993006993007089,-0.002974223397224085,-0.0028768699654775354,0.0059980007884334885,0.005619320118186,0.009335939309710328,0.0005305039787797394,0.00823852491173005,0.002191147063732579,-0.0034965034965035446,-0.011789038262668083,0.046025104602510414,0.01693480101608813,0.008078476630121179
2020-02-05,0.009948913919418878,0.012434717731907519,0.01423998680649774,0.020429872688842332,0.00440417846637331,0.004577421806227999,0.004288399711566138,0.010669661659413077,0.013283152534868226,0.0005126202468479502,0.0024630541871921707,0.0224132637396377,0.008284044477015806,0.007962940357349568,0.0060975609756097615,0.013848929476537153,-0.0053246436181006995,0.043514997887621476,0.01056676272814605,0.00761307657859378,0.0034229828850855792,0.016191962543893768,0.03201970443349755,0.006614173228346454,0.005438813349814664,0.009632277871374884,0.023887587822013945,-0.004260048157066154,-0.005887325767797491,0.006123163051084735,0.011680726800778807,0.011165605760200314,-0.01074274951801335,0.023651844843897818,0.005961251862891315,0.024456521739130377,0.010938017898574737,0.024812463935372175,0.0175555025195957,0.01870745333568702,0.011536063481232706,-0.019088016967126142,0.01906614785992211,0.010385418258643364,0.017004048582995868,0.010046044370029206,0.01639999999999997,0.024146544546211457,0.01030337721808805
2020-02-06,0.025793939616412853,0.028494227462539934,0.030888008802944622,0.02228416553984336,0.032399483052299116,0.018051260548246795,-0.0016266973034843035,0.02014168634532565,0.03277255844439586,0.015624936975418668,0.011670761670761642,0.016816816816816793,-0.005533199195171035,0.027007188198987286,0.009090909090909038,0.015433790368406974,0.024285122069511722,0.013360323886639769,0.03802281368821303,0.023111111111111082,0.015594541910331383,0.027068535227490864,0.028109254839565168,0.03254067584480591,0.018932874354561147,0.014960957749036163,-0.010064043915828047,0.03962053571428581,0.04230115861457007,0.026777951660580834,-0.003207184092366866,0.011455108359133215,0.0363015810017544,0.028188539741220042,0.032592592592592506,0.040671971706454535,0.024590163934426146,0.019988738738738743,0.027506470680236816,0.034819997231364974,0.009246892248797156,0.003783783783783745,0.028636884306987298,0.025425954221157898,0.044055201698513846,0.013261500207210952,0.0,0.04959349593495932,0.02039660056657233
